"id","name","description","unit","valueType","length","defaultValue","min","max","needReboot","category","writable","volatile","submodule"
21534,"OVERDRIVE_USER_CFG_FORCE_MAX","The max force user configured when overdrive is activated.","lbs","uint16",2,"100","100","250",0,"BP",0,0,"DEFAULT"
21533,"OVERDRIVE_ACTIVE_STATUS","Overdrive active status.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
21532,"VOLTRA_ATTITUDE","Voltra UI rotation and face upward or downward.","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21531,"PD_TEST_STATUS","PD_TEST_STATUS","-","uint8",1,"0","0","255",1,"PMU",1,1,"DEFAULT"
21530,"DISABLE_BT_SIGNAL_ENHANCE","Disable BT signal enhancement.","-","uint8",1,"0","0","1",1,"BP",1,0,"DEFAULT"
21529,"BMS_DSG_USAGE","Current power usage.","-","uint32",4,"0","0","4294967295",0,"BP",1,1,"DEFAULT"
21528,"POWER_OUT_LOCK","POWER_OUT_LOCK","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
21527,"PMU_INIT_OUT_PWR","PMU_INIT_OUT_PWR","-W","uint16",2,"0","0","65535",0,"PMU",0,0,"DEFAULT"
21526,"PERSIST_CABLE_OFFS","Whether save the cable offset to NVM.","-","uint8",1,"1","0","2",0,"BP",1,1,"DEFAULT"
21525,"AUTO_UNLOAD_HOLDING_TIME","Resistance releases automatically after holding time.","-","uint8",1,"0","0","10",0,"BP",1,1,"DEFAULT"
21524,"AUTO_UNLOAD_TARGET_REPS","Resistance releases automatically after target reps are completed.","-","uint8",1,"0","0","30",0,"BP",1,1,"DEFAULT"
21523,"ISOKINETIC_ECC_OVERLOAD_WEIGHT","Max overload weight for isokinetic.","lbs","uint16",2,"5","5","200",0,"BP",1,1,"DEFAULT"
21522,"ISOKINETIC_ECC_CONST_WEIGHT","Constant eccentric weight for isokinetic.","lbs","uint16",2,"10","5","200",0,"BP",1,1,"DEFAULT"
21521,"ISOKINETIC_ECC_SPEED_LIMIT","Max eccentric speed for isokinetic.","mm/s","uint16",2,"100","100","2000",0,"BP",1,1,"DEFAULT"
21520,"ISOKINETIC_ECC_MODE","Eccentric mode for isokinetic.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21519,"ISOMETRIC_500HZ","500Hz sample rate for isometric.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21518,"RSOC_SHOW_CALE","RSOC_SHOW_CALE","-","uint16",2,"0","0","10000",0,"BMS",0,1,"DEFAULT"
21517,"MC_ROPE_ZERO","MC_ROPE_ZERO","-","float",4,"0","0","32767",1,"MC",1,1,"DEFAULT"
21516,"TRANSPORT_DISCHARGE_MODE","Normal or fast discharge mode.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21515,"TRANSPORT_DISCHARGE_TARGET_SOC","Target battery level for transport mode discharge.","-","uint8",1,"15","0","100",0,"BP",1,1,"DEFAULT"
21514,"MC_ISOKINETIC_BACK_CONSTANT_FORCE_LBS","MC_ISOKINETIC_BACK_CONSTANT_FORCE_LBS","-","float",4,"0","0","1000",0,"MC",1,0,"DEFAULT"
21513,"MC_EXT_DAMPER_RATIO","MC_EXT_DAMPER_RATIO","-","float",4,"0","0","1000",0,"MC",1,0,"DEFAULT"
21512,"MC_ID_IQ_MODE_KP","MC_ID_IQ_MODE_KP","-","float",4,"5.5","0.3","5.5",1,"MC",1,1,"DEBUG"
21511,"LIFETIME_STATS","Lifetime stats struct data.","-","uint64",8,"0","0","0",0,"BP",0,0,"DEFAULT"
21510,"FITNESS_DATA_SCOPE_EN","Enable the fitness scope data record.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21509,"DBG_MA600_STA","DBG_MA600_STA","-","uint8",1,"0","0","255",1,"MC",1,1,"DEBUG"
21508,"DBG_MA600_GET_VAL","DBG_MA600_GET_VAL","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEBUG"
21507,"DBG_MA600_SET_VAL","DBG_MA600_SET_VAL","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEBUG"
21506,"DBG_TEST_STA","DBG_TEST_STA","-","uint8",1,"0","0","255",1,"MC",1,1,"DEBUG"
21505,"MC_LOG_ITEM","MC log item.","-","uint64",8,"0","0","18446744073709552000",0,"MC",0,0,"DEFAULT"
21504,"MC_DISCHARGE_MODE_CTRL_STATUS","MC_DISCHARGE_MODE_CTRL_STATUS","-","uint32",4,"0","0","4294967294",0,"MC",1,0,"DEFAULT"
21503,"VELOCITY_THRT","VELOCITY_THRT","mm/s","float",4,"6000","60","6000",0,"MC",0,1,"DEBUG"
21502,"AVA_LENGTH","AVA_LENGTH","mm","float",4,"0","0","300",0,"MC",0,1,"DEBUG"
21501,"DELTA_LENGTH","DELTA_LENGTH","mm","float",4,"0","-300","300",0,"MC",0,1,"DEBUG"
21500,"LENGTH_RANGE_ISTABLE","LENGTH_RANGE_ISTABLE","-","uint8",1,"1","0","1",0,"MC",0,1,"DEBUG"
21499,"MC_LENGTH_FS","MC_LENGTH_FS","Hz","uint8",1,"100","10","100",0,"MC",1,1,"DEFAULT"
21498,"MC_TIME_SCALE","MC_TIME_SCALE","ms","uint16",2,"1000","100","1000",0,"MC",1,1,"DEFAULT"
21497,"MS_LENGTH_SCALE","检测长度范围","mm","uint8",1,"10","10","100",0,"MC",1,1,"DEFAULT"
21496,"FS_FORCE_BETA","FS_FORCE_BETA","-","float",4,"0","0","32767",1,"FE-Sensor",1,1,"DEFAULT"
21495,"FS_FORCE_ALPHA","FS_FORCE_ALPHA","-","float",4,"1","1","32767",1,"FE-Sensor",1,1,"DEFAULT"
21494,"MC_EXT_MCU_FLASH_STATUS","MC_EXT_MCU_FLASH_STATUS","-","uint8",1,"0","0","255",1,"MC",1,1,"DEFAULT"
21493,"MC_MULTI_LAPS","MC_MULTI_LAPS","-","float",4,"0","0","1000",0,"MC",0,0,"DEFAULT"
21492,"MC_LONG_ROPE_ZERO_LAPS","MC_LONG_ROPE_ZERO_LAPS","-","float",4,"0","0","1000",0,"MC",1,1,"DEFAULT"
21491,"BMS_CHARGING_FINISHED","Charging finished flag when charging limit is set.","-","uint8",1,"0","0","1",0,"BMS",0,1,"DEFAULT"
21490,"BMS_CHARGING_LIMIT","Max charging percent.","-","uint8",1,"100","80","100",0,"BMS",1,1,"DEFAULT"
21489,"MA702_AGL_BIT","MA702_AGL_BIT","-","uint8",1,"10","0","255",0,"MC",1,0,"DEFAULT"
21488,"FM_LIM_SWITCH_VAL","FM_LIM_SWITCH_VAL","-","uint8",1,"0","0","255",0,"FM",0,0,"DEFAULT"
21487,"FM_CUR_POS","FM_CUR_POS","-","int16",2,"0","0","32767",0,"FM",0,0,"DEFAULT"
21486,"FM_MP_AGL_MIN_POS","FM_MP_AGL_MIN_POS","-","int16",2,"0","0","32767",0,"FM",1,0,"DEFAULT"
21485,"FM_MP_AGL_MAX_POS","FM_MP_AGL_MAX_POS","-","int16",2,"0","0","32767",0,"FM",1,0,"DEFAULT"
21484,"FM_MP_OUT_1N","FM_MP_OUT_1N","-","uint16",2,"0","0","4095",0,"FM",0,0,"DEFAULT"
21483,"FM_MP_OUT_1P","FM_MP_OUT_1P","-","uint16",2,"0","0","4095",0,"FM",0,0,"DEFAULT"
21482,"FM_MP_OUT_0N","FM_MP_OUT_0N","-","uint16",2,"0","0","4095",0,"FM",0,0,"DEFAULT"
21481,"FM_MP_OUT_0P","MP_OUT_0P","-","uint16",2,"0","0","4095",0,"FM",0,0,"DEFAULT"
21480,"MC_LONG_ROPE_STATUS","MC_LONG_ROPE_STATUS","-","uint8",1,"0","0","255",0,"MC",1,1,"DEFAULT"
21479,"FORCE_REMOVAL_TIME","The countdown time of force removal.","s","uint8",1,"3","3","10",0,"BP",1,1,"DEFAULT"
21478,"MC_ZERO_OFFSET","MC_ZERO_OFFSET","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEFAULT"
21477,"MasterSendFlag","MasterSendFlag","-","uint8",1,"0","0","1",1,"MC",1,1,"DEBUG"
21476,"OTA_STATUS","OTA status.","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21475,"SCREENSAVER","Whether to enable the screensaver","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21474,"DBG_ENTRY_NUM","DBG_ENTRY_NUM","-","uint16",2,"0","0","1000",1,"MC",1,1,"DEBUG"
21473,"PROJECT_GIT_HASH","Current git commit hash.","-","uint64",8,"0","0","18446744073709552000",0,"BP",0,0,"DEFAULT"
21472,"PROJECT_BUILD_TIME","Build time","-","uint64",8,"0","0","99999999999999",0,"BP",0,0,"DEFAULT"
21471,"ESP32_BLE_TX_POWER","The RF Tx power for ESP32 BLE.  n*3 - 27(dBm)","-","uint8",1,"11","0","15",1,"BP",1,0,"DEFAULT"
21470,"IDLENESS_POWER_OFF_MINS","Auto power off delay when device in sleep mode.","mins","uint32",4,"1440","10","10080",0,"BP",1,1,"DEFAULT"
21469,"LAST_CABLE_HEALTH_ALERT_PCT","Last cable health percent which triggered alert dialog show.","%","uint8",1,"100","0","100",0,"BP",0,0,"DEFAULT"
21468,"MC_ROPE_TURNS_NUMBER","MC_ROPE_TURNS_NUMBER","-","float",4,"0","-32768.0","32767.0",1,"MC",1,1,"DEFAULT"
21467,"COWORKER_CABLE_OFFS_FOLLOW","Coworker follow the main unit cable offset.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21466,"BQ_COMMC_LOST_CNT","BQ_COMMC_LOST_CNT","-","uint16",2,"0","0","65535",0,"BMS",0,0,"DEFAULT"
21465,"MCU_RESET_FLAG","MCU_RESET_FLAG","-","uint8",1,"0","0","255",1,"BMS",0,0,"DEFAULT"
21464,"POWER_SUPPLY","POWER_SUPPLY","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
21463,"MC_MOTOR_E_POWER","MC_MOTOR_E_POWER","w","float",4,"0","0","100000",0,"MC",0,0,"DEFAULT"
21462,"IMBALANCE_DETECTION_EN","Enable or disable coworker force align protection.","-","uint8",1,"1","0","1",0,"BP",1,1,"DEFAULT"
21461,"MC_ERR_ROPE_LENGTH_CM","MC_ERR_ROPE_LENGTH_CM","cm","float",4,"0","0","10000",0,"MC",0,0,"DEFAULT"
21460,"MC_COG_CALIB_TARGET_FORCE","MC_COG_CALIB_TARGET_FORCE","g","float",4,"6000","0","10000",0,"MC",1,1,"DEFAULT"
21459,"EP_DAILY_CHARGE_LIMIT","Charge limit percent.","%","uint8",1,"100","80","100",0,"BP",1,1,"DEFAULT"
21458,"ISOMETRIC_MAX_DURATION","Max isometric test duration.","s","uint8",1,"10","10","15",0,"BP",1,1,"DEFAULT"
21457,"ISOMETRIC_METRICS_TYPE","Metrics type for isometric. Weight or Force.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21456,"EP_WORKOUT_ECCENTRIC_PCT_X100_S32","Eccentric weight percent, x100, int32_t","-","int32",4,"0","-2147483648","2147483647",0,"BP",1,1,"DEFAULT"
21455,"EP_FEATURES_02","EP features bitmap","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21454,"MAGL_NOISE_VAR_DEVIATION","MAGL_NOISE_VAR_DEVIATION","mm","float",4,"0","0","200000",0,"MC",0,0,"DEFAULT"
21453,"MC_COG_BAD_POINT_NUM","MC_COG_BAD_POINT_NUM","-","uint32",4,"0","0","100000",0,"MC",0,0,"DEFAULT"
21452,"EP_CURRENT_USER_IDX","Current user index.","-","uint8",1,"0","0","8",0,"BP",1,1,"DEFAULT"
21451,"MC_ABS_MAGL_U16","MC_ABS_MAGL","-","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
21450,"BR_AGING_TEST_TEMP","BR_AGING_TEST_TEMP","0.1℃","int16",2,"0","-400","1200",0,"MC",1,1,"DEFAULT"
21449,"DIRECT_LOAD_SAFETY_CHECK_CTRL","Cancel or bypass direct load safety check.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21448,"DIRECT_LOAD_SAFETY_CHECK_COUNTDOWN","Direct load safety check countdown tick.","ms","uint16",2,"0","0","3000",0,"BP",0,0,"DEFAULT"
21447,"DIRECT_LOAD_SAFETY_CHECK_ST","Direct load safety check status.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
21446,"WEIGHT_TRAINING_EXTRA_MODE","Choose how resistance adapts for Chains/Eccentric modes when the base weight changes.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21445,"FITNESS_IDLE_END_DUR","Idle end duration.","min","uint8",1,"10","5","30",0,"BP",1,1,"DEFAULT"
21444,"FITNESS_IDLE_TO_REST_DUR","Idle to rest duration.","s","uint8",1,"3","3","15",0,"BP",1,1,"DEFAULT"
21443,"SAFETY_LOCK_MAX_PWM","Max PWM value for safety lock motor.","-","uint8",1,"95","5","95",0,"BP",1,1,"DEFAULT"
21442,"SAFETY_LOCK_DFLT_PWM","The default PWM value for safety lock motor.","-","uint8",1,"50","5","95",0,"BP",1,1,"DEFAULT"
21441,"SLIP_DETECTION_ENABLE","Control slip detection function enable or not.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21440,"MC_CALIB_VERSION","0","-","uint32",4,"255","0","255",0,"MC",0,0,"DEFAULT"
21439,"MC_AGL_SENSOR_READ","0","-","uint8",1,"255","0","255",0,"MC",0,0,"DEFAULT"
21438,"FIND_POLE_ERR_COUNT","FIND_POLE_ERR_COUNT","-","uint8",1,"0","0","255",1,"MC",1,1,"DEFAULT"
21437,"COWORKER_NOTIFY_SPEED","Speed for coworker.","mm/s","int16",2,"0","-32767","32767",0,"BP",0,0,"DEFAULT"
21436,"COWORKER_NOTIFY_CABLE_LEN","Cable length for coworker.","mm","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21435,"COWORKER_NOTIFY_FORCE","Force for coworker.","0.1 lbs","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21434,"HAND_LOST_PROTECT","HAND_LOST_PROTECT","-","uint8",1,"1","0","3",1,"MC",1,1,"DEFAULT"
21433,"EP_LOCK_HALL_TYPE","Hall type of the lock.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
21432,"BASE_PERSON_POLICY","Policy configuration for base person.","-","uint32",4,"0","0","4294967295",0,"BP",1,1,"DEFAULT"
21431,"RESISTANCE_BAND_LEN","Resistance band max length.","cm","uint16",2,"260","50","260",0,"BP",1,1,"DEFAULT"
21430,"RESISTANCE_BAND_LEN_BY_ROM","Resistance band max length is base on range of motion.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21429,"COWORKER_FORCE_SUM","Twin mode, the total force.","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21428,"COWORKER_FORCE_SUB","Twin mode, the sub force.","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21427,"COWORKER_FORCE_MAIN","Twin mode, the main force.","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21426,"START_MOTOR_FCT","START_MOTOR_FCT","-","uint8",1,"0","0","1",1,"MC",1,1,"DEFAULT"
21425,"MC_ANGLE_SENSOR_VERSION","MC_ANGLE_SENSOR_VERSION","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
21424,"FITNESS_INVERSE_CHAIN","Inverse chain function in fitness.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21423,"BELT_SQUAT_ROM_SELECTION","Selected range of motion for belt squat.","-","uint8",1,"0","0","3",0,"BP",1,1,"DEFAULT"
21422,"EP_ROW_CHAIN_GEAR","EP_ROW_CHAIN_GEAR","-","uint8",1,"1","0","10",0,"MC",1,0,"DEFAULT"
21421,"BELT_SQUAT_ROM_4","Range of motion slot 4 for belt squat mode.","-","uint64",8,"0","0","281474976710655",0,"BP",1,1,"DEFAULT"
21420,"BELT_SQUAT_ROM_3","Range of motion slot 3 for belt squat mode.","-","uint64",8,"0","0","281474976710655",0,"BP",1,1,"DEFAULT"
21419,"BELT_SQUAT_ROM_2","Range of motion slot 2 for belt squat mode.","-","uint64",8,"0","0","281474976710655",0,"BP",1,1,"DEFAULT"
21418,"BELT_SQUAT_ROM_1","Range of motion slot 1 for belt squat mode.","-","uint64",8,"0","0","281474976710655",0,"BP",1,1,"DEFAULT"
21417,"EXT_SENSOR_FORCE_CONTROL","EXT_SENSOR_FORCE_CONTROL","-","uint8",1,"0","0","10",1,"SENSOR",1,1,"DEFAULT"
21416,"MC_AGL_SENSOR_VERSION","version","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
21415,"FITNESS_ROWING_DAMPER_RATIO_IDX","Rowing damper ration index.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21414,"POWER_OFF_LOGO_EN","Enable custom power off logo.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21413,"SWITCH_HALL_DETECTED_CNT","Used to record how many times the switch Hall is detected.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21412,"LINEAR_HALL_DETECTED_CNT","Used to record how many times the linear Hall is detected.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21411,"LINEAR_HALL_NEAR_TO_FAR_THRESHOLD","When using linear Hall, the threshold from near to far.","-","uint16",2,"150","0","2047",0,"BP",1,1,"DEFAULT"
21410,"LINEAR_HALL_FAR_TO_NEAR_THRESHOLD","When using linear Hall, the threshold from far to near.","-","uint16",2,"200","50","2047",0,"BP",1,1,"DEFAULT"
21409,"FIND_POLE_STATUS","FIND_POLE_STATUS","-","uint8",1,"0","0","5",1,"MC",1,1,"DEFAULT"
21408,"EP_DAILY_CUTOFF_POWER_TIME","EP_DAILY_CUTOFF_POWER_TIME","-","uint16",2,"5","0","65535",0,"BP",1,1,"DEFAULT"
21407,"EP_DAILY_CUTOFF_POWER","EP_DAILY_CUTOFF_POWER","-","uint8",1,"9","0","255",0,"BP",1,1,"DEFAULT"
21406,"EP_DAILY_RECHARGING_BATTERY","EP_DAILY_RECHARGING_BATTERY","-","uint8",1,"100","0","255",0,"BP",1,1,"DEFAULT"
21405,"POLE_PAIRS_CONTROL","POLE_PAIRS_CONTROL","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEFAULT"
21404,"CUSTOM_CURVE_ID","Custom curve ID","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21403,"EP_SCHEDULED_RECHARGING_BATTERY","EP_SCHEDULED_RECHARGING_BATTERY","-","uint8",1,"50","50","90",0,"BP",1,1,"DEFAULT"
21402,"MC_CALC_POLEPAIR_VERSION","MC_CALC_POLEPAIR_VERSION","-","uint8",1,"0","0","255",0,"MC",1,1,"DEFAULT"
21401,"EP_LONG_CABLE_PARTNER_BT_ADDR","For long cable session, two EP can auto pair BT.","-","uint64",8,"0","0","281474976710655",0,"BP",0,0,"DEFAULT"
21400,"EP_TIME_ZONE_M","Time zone value.","mins","int32",4,"0","-2147483648","2147483647",0,"BP",1,1,"DEFAULT"
21399,"EP_NIGHT_CHARGE_END_TIME_M","EP_NIGHT_CHARGE_END_TIME_M","-","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21398,"EP_NIGHT_CHARGE_START_TIME_M","EP_NIGHT_CHARGE_START_TIME_M","-","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21397,"EP_NIGHT_CHARGE_ENABLE","EP_NIGHT_CHARGE_ENABLE","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21396,"MC_HALL_POLEPAIR","MC_HALL_POLEPAIR","-","int8",1,"0","0","13",0,"MC",1,1,"DEFAULT"
21395,"MC_MOTOR_POLEPAIR","MC_MOTOR_POLEPAIR","-","int8",1,"0","0","13",0,"MC",1,1,"DEFAULT"
21394,"DBG_HALL_B_MIN","DBG_HALL_B_MIN","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEBUG"
21393,"DBG_HALL_A_MIN","DBG_HALL_A_MIN","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEBUG"
21392,"DBG_HALL_B_MAX","DBG_HALL_B_MAX","-","uint16",2,"0","0","65535",1,"MC",1,1,"DEBUG"
21391,"PolePairs","PolePairs","-","int8",1,"0","0","30",1,"MC",1,1,"DEFAULT"
21390,"DBG_STANDARD","DBG_STANDARD","-","float",4,"0","0","1000",1,"MC",1,1,"DEFAULT"
21389,"EP_DIRECT_LOAD_SAFETY_CHECK","Enable or disable direct load safety check.","-","uint8",1,"1","0","1",0,"BP",1,1,"DEFAULT"
21388,"MC_VIBRATION_CONTROL","MC_VIBRATION_CONTROL","-","uint32",4,"0","0","4294967295",1,"MC",1,1,"DEFAULT"
21387,"EP_OTA_ROLLBACK_ENABLE","EP_OTA_ROLLBACK_ENABLE","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21386,"MC_ROPE_OFFLEN","MC_ROPE_OFFLEN","cm","float",4,"0","-32768","32767",1,"MC",1,1,"DEFAULT"
21385,"PMU_CHG_STRATEGY_SET_PWR_TIME","PMU_CHG_STRATEGY_SET_PWR_TIME","-","uint16",2,"0","0","65535",0,"PMU",1,0,"DEFAULT"
21384,"PMU_CHG_STRATEGY_SET_PWR","PMU_CHG_STRATEGY_SET_PWR","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
21383,"PMU_CHG_STRATEGY_RECHG_SOC","PMU_CHG_STRATEGY_RECHG_SOC","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
21382,"PMU_CHG_STRATEGY_SET_SOC","PMU_CHG_STRATEGY_SET_SOC","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
21381,"PMU_CHG_STRATEGY_EN_FLG","PMU_CHG_STRATEGY_EN_FLG","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
21380,"EP_MB_MC_COMM_FREQ","Communication frequency between MB and MC.","Hz","uint16",2,"100","10","1000",0,"BP",0,0,"DEFAULT"
21379,"WEIGHT_TRAINING_PIN_SELECT","Weight training which pin is selected.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21378,"BMS_SHUTDOWN_DETECT","BMS_SHUTDOWN_DETECT","-","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
21377,"FITNESS_REST_TIME","Rest time for fitness.","s","uint16",2,"0","0","600",0,"BP",1,1,"DEFAULT"
21376,"BMS_WAKEUP_VIA_RTC","BMS_WAKEUP_VIA_RTC","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"DEFAULT"
21375,"EP_ISOKINETIC_MAX_ECCENTRIC_OVERLOAD_INDEX","EP_ISOKINETIC_MAX_ECCENTRIC_OVERLOAD_INDEX","-","uint8",1,"1","0","255",0,"BP",1,1,"DEFAULT"
21374,"MC_DEFAULT_OFFLEN_MM","MC_DEFAULT_OFFLEN_MM","mm","float",4,"0","0","100000",0,"BP",1,1,"DEFAULT"
21373,"BP_RUNTIME_POSITION_MM","BP_RUNTIME_POSITION_MM","mm","float",4,"0","-100","100000",0,"BP",1,1,"DEFAULT"
21372,"BMS_SHUTDOWN_CHECK","BMS_SHUTDOWN_CHECK","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
21371,"EP_VOID_LOCK_CHASTITY","Record which type void lock have happen.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21370,"EP_TOTAL_POWER_ON_MINUTES","Record the EP total power duration in minutes.","minutes","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21369,"SLAVE_WHEEL_CONTROL","SLAVE_WHEEL_CONTROL","-","uint32",4,"1","0","4294967295",1,"MC",1,1,"DEFAULT"
21368,"WEIGHT_TRAINING_ADJUST_MODE","Weight training adjust mode, scroll wheel or buttons.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21367,"EP_RED_DOT_IND","New features ret dot indicator.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21366,"EP_ISOKINETIC_BACK_MAX_FORCE_LBS","EP_ISOKINETIC_BACK_MAX_FORCE_LBS","lbs","float",4,"5","0","100",0,"BP",1,1,"DEFAULT"
21365,"EP_ISOKINETIC_BACK_TARGET_SPEED_MM_S","EP_ISOKINETIC_BACK_TARGET_SPEED_MM_S","mm","float",4,"500","0","1500",0,"BP",1,1,"DEFAULT"
21364,"WEIGHT_TRAINING_PIN_CFG_3","The value of weight training pin slot 3.","0.01 lb","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21363,"WEIGHT_TRAINING_PIN_CFG_2","The value of weight training pin slot 2.","0.01 lb","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21362,"WEIGHT_TRAINING_PIN_CFG_1","The value of weight training pin slot 1.","0.01 lb","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21361,"WEIGHT_TRAINING_PIN_EN","Weight Training pin function available or not.","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
21360,"MB_REMOTE_CTRL","Remote control MB, OTA, log upload...","-","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21359,"MB_PWR_CTRL","Control the MB power, sleep, power off.","-","uint16",2,"0","0","65535",0,"BP",1,1,"DEFAULT"
21358,"EP_OTA_UPGRADE_WAY","EP_OTA_UPGRADE_WAY","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21357,"EP_CHILD_LOCK_FORCE_POWER_OFF","EP_CHILD_LOCK_FORCE_POWER_OFF","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21356,"FORCE_G","FORCE_G","-","float",4,"0","-32768","32767",1,"MC",1,1,"DEFAULT"
21355,"MC_FEE_BACKUP_OPERATION","MC_FEE_BACKUP_OPERATION","-","uint32",4,"2147483648","0","4294967295",1,"MC",1,1,"DEFAULT"
21354,"EP_HEAVY_GUARD_ENABLE","EP_HEAVY_GUARD_ENABLE","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21353,"MC_FLYWHEEL_END_POINT_MM","MC_FLYWHEEL_END_POINT_MM","mm","float",4,"0","0","10000",0,"MC",1,1,"DEFAULT"
21352,"MC_FLYWHEEL_START_POINT_MM","MC_FLYWHEEL_START_POINT_MM","mm","float",4,"0","0","10000",0,"MC",1,1,"DEFAULT"
21351,"MC_FLYWHEEL_INERTIA_VAL","MC_FLYWHEEL_INERTIA_VAL","kgm²","float",4,"0","0","100",0,"MC",1,1,"DEFAULT"
21350,"EP_FLYWHEEL_DISPLAY_METRICS","Flywheel display metrics type.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21349,"EP_FLYWHEEL_INERTIA_VALUE","Flywheel inertial value in gm²","gm²","uint16",2,"25","25","200",0,"BP",1,1,"DEFAULT"
21348,"EP_DAMPER_METRICS_TYPE","EP_DAMPER_METRICS_TYPE","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21347,"OTA_AUTO_UPDATE_CFG","OTA auto update configuration.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21346,"RESISTANCE_BAND_MAX_FORCE","The max force selected in resistance band.","lbs","uint16",2,"15","10","200",0,"BP",1,1,"DEFAULT"
21345,"RESISTANCE_BAND_ALGORITHM","The algorithm, 0 for power, 1 for logarithm.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21344,"FCT_EAGL_AVERAGE_OFFS","FCT_EAGL_AVERAGE_OFFS","-","int16",2,"0","-4095","4095",0,"MC",0,0,"DEFAULT"
